Spotify ID,Artist IDs,Track Name,Artist Name(s),Duration (ms),Popularity,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5xgeO0wpUxkWntIc609J87,0fTHKjepK5HWOrb2rkS5Em,Blue Frenzy - Remastered 2004,Freddie Hubbard,383573,10,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.529,0.495,10,-10.302,0,0.038,0.742,0.000976,0.0559,0.476,125.917,3
669bpdByObQzUlRo1zabyd,0ZqhrTXYPA9DZR527ZnFdO,The Big Push - Rudy Van Gelder Edition/Digital Remaster/2007,Wayne Shorter,501053,12,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.479,0.681,5,-7.306,0,0.0508,0.686,0.000419,0.0857,0.596,82.301,4
0CyOQXLwh8hZi2Dfkh8rD9,"6QQuESLtKhAOcLW2TeWC2t,4oMI5jKhAOEg3T8HIY3HxI",Ping-Pong,"Art Blakey,The Jazz Messengers",490626,6,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.402,0.532,6,-13.983,1,0.0489,0.41,0.000062,0.604,0.536,131.684,4
0v5Dox4fN5B1YQzPuXcPGe,2ZFVQjoQGBbNZ0quLUteyp,Darn That Dream,Art Farmer & Benny Golson Jazztet,264053,2,"bebop,hard bop",0.42,0.117,4,-15.972,0,0.0366,0.984,0.195,0.633,0.296,123.496,4
2OXYAasnfho2WbWRfHF6Y1,0jiF8voCldfvNjfCEr6JDF,Summertime - Live At The Black Hawk / 1959,Shelly Manne and His Men,721066,14,cool jazz,0.597,0.19,9,-21.9,1,0.0593,0.717,0.203,0.704,0.225,125.517,4
4oDzBGbVOKh8i1WloIOQfh,2o346NHhUAlVxl5uXBVxK7,Blue Daniel - Live,The Cannonball Adderley Quintet,450826,10,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.656,0.361,9,-10.062,1,0.058,0.793,0.159,0.968,0.351,133.452,3
0JVAkdH1cwiZShvxqNf0yr,"7KjjSmSX5wCE1KYOerEf6D,03YhcM6fxypfwckPCQV8pQ,0xRqtLGIVSzXM9yg2wFMLC,1kAv08slEx0DSJkSOrKlsY",Pretty Memory,"Nat Adderley,Wes Montgomery,Bobby Timmons,Sam Jones",234466,12,"bebop,hard bop,jazz,jazz trumpet,soul jazz,jazz fusion,jazz guitar,jazz piano,stride,jazz double bass",0.552,0.387,0,-11.15,0,0.0412,0.827,0.444,0.179,0.58,128.528,4
0GxwD1iVCx4TQhgvMQJJCT,03YhcM6fxypfwckPCQV8pQ,Monk's Shop,Wes Montgomery,236360,15,"hard bop,jazz,jazz fusion,jazz guitar",0.551,0.459,1,-11.635,1,0.0397,0.908,0.645,0.115,0.83,124.499,4
0DSNkd3OjhinZOShBKeOHN,54K4C4DraZ8TJq0oY4MNIS,Terrain - Instrumental,Harold Land Sextet,466066,3,,0.457,0.269,10,-17.466,0,0.124,0.722,0.787,0.0662,0.608,186.45,4
45ePywU8XC3cgimQXcmFjj,1Fz7kYXFWKM4L4Hjaq9ktx,Hip Trolley,Carmell Jones,325666,33,"bebop,hard bop",0.495,0.679,3,-6.713,1,0.0441,0.683,0.0326,0.0673,0.768,101.966,4
0NQ4H5P1CkRYtM88Xp8lAg,"57uB1nsVzhNMAj2xZBG0BW,4iuQpahfMI03RGiO2CB14x",Very Frank,"Curtis Amy,Jimmy Bond",109693,1,deep free jazz,0.532,0.778,1,-8.908,1,0.0699,0.58,0.239,0.0535,0.833,132.171,4
0H8LQBB4qbr5b4YLyq9xMf,"5v74mT11KGJqadf9sLw4dA,23i8EixXKG0EWGRCfHlUGN",Blues Oriental,"Cannonball Adderley,Milt Jackson",299066,7,"bebop,big band,cool jazz,hard bop,jazz,jazz blues,vocal jazz,contemporary post-bop,jazz vibraphone,soul jazz",0.634,0.138,8,-16.684,1,0.0511,0.713,0.00000211,0.136,0.316,62.665,4
1zM6lZAvq4dcgGy9ZPw8CU,1iQYoladduzzUciyOnjJAX,Tribute To Brownie - Digitally Remastered,Louis Smith,397533,2,,0.515,0.807,0,-6.581,0,0.0576,0.807,0.214,0.293,0.82,113.679,4
7g2X0WyamJ7beHt0I96woh,1sdyFmN4bVOcuFDpTVsxBB,Yes Baby,Kenny Burrell,667933,4,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz",0.559,0.162,5,-14.812,0,0.0435,0.827,0.00991,0.131,0.26,72.853,4
1DU2qdtCoFsonRs7UjHnWq,4PNIQCDBeVCSSqKUhvkP8Y,Cookin' At The Continental - Rudy Van Gelder Edition / Remastered,Horace Silver Quintet,294173,30,"bebop,hard bop,jazz,soul jazz",0.474,0.681,5,-9.765,0,0.0378,0.662,0.0313,0.124,0.724,128.615,4
7Dq3kMBQ9beclx92l9SbX4,"0oJCbLnXR9ZfTkwxO9tVNn,65A4foeosCkf3zaigZJuzF",Let It Stand - Rudy Van Gelder 24Bit Mastering,"Clifford Jordan,John Gilmore",464413,4,"bebop,hard bop",0.525,0.621,5,-8.061,0,0.0452,0.528,0.0000316,0.18,0.771,117.481,4
65m2qfkz8HGD6ng4g8xyMk,5cbutZUQE7SUCA6MsEMbBv,Funk In Deep Freeze - Rudy Van Gelder Edition/Digital Remaster/2008,Hank Mobley,410506,13,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.456,0.394,5,-9.703,0,0.0562,0.625,0.014,0.0801,0.646,172.706,4
6HNld1xwEAY81qIu0w4Vw2,"7bRRGFzdK2CpN7wQ8HCh9y,60pVDktf5EH4d3IxkHozpa",Shabozz,"Art Farmer Quintet,Gigi Gryce",332733,1,"cool jazz,jazz saxophone",0.435,0.462,4,-11.03,1,0.0381,0.674,0.000145,0.185,0.652,200.805,4
0srmEDFh7aUhXGrik3dLQE,1Sc9ykJB728MAZab1Ocwy8,It Could Happen To You,Sonny Clark,419066,10,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.513,0.0612,5,-20.277,1,0.0434,0.993,0.797,0.11,0.24,119.533,4
1rY6E5pGAPB91b6LNZB4gH,2Ma7hbsouPDXerzHHcfnVK,Oscalypso - Rudy Van Gelder Edition,Curtis Fuller,340773,14,"bebop,hard bop,jazz,jazz brass,jazz trombone",0.529,0.623,2,-9.141,0,0.0584,0.904,0.00000169,0.107,0.786,105.577,4
1hs7JlyJzpU4veK8hFLvBp,65uKPt40QH8dMBLuoJHPVY,It's You or No One (Remastered),Kenny Drew,488626,0,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,stride",0.437,0.441,5,-15.161,1,0.0479,0.354,0.0000412,0.263,0.58,134.472,4
06758LwitAd030IcOzLbV7,1lB7KbOr9xdPK1CuasxmeA,Sweet Cakes - Remastered,Jackie McLean,406040,6,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.486,0.391,2,-14.993,0,0.0813,0.8,0.00119,0.234,0.615,87.45,4
1c7dMjmJ6dxG9iCJ4RYai0,3ZUZYvTkSr7kJQyAXVpqaL,That's All,Donald Byrd,574600,5,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.486,0.438,2,-12.598,0,0.0413,0.521,0.000504,0.0975,0.733,137.117,4
345toJXSiBuARUEX7qXwPe,6rV38tEHK0wKyw1A4iLXyY,Wall To Wall,Jimmy Heath & Brass,329426,1,,0.513,0.268,8,-15.138,1,0.0381,0.452,0.000896,0.252,0.553,147.682,4
4bdaeXChqTvJYkzpnDVaKh,"420BtT2Zyze7Eb9zqHcliW,5olDKSsFhhmwh8UCWwKtpq",Tones For Joan's Bones - Rudy Van Gelder 24-Bit Mastering/2003 Remaster,"Blue Mitchell,Chick Corea",397480,11,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz,contemporary jazz,contemporary post-bop,ecm-style jazz,jazz fusion,jazz piano",0.472,0.284,2,-11.818,1,0.0302,0.933,0.823,0.146,0.179,139.143,4
10r9CPyZ1qefVymFpkU3eZ,2dRsXWVnkku2cMDtV1h6NP,When The Sun Comes Out,Stanley Turrentine,360933,2,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.378,0.164,0,-14.023,1,0.0345,0.869,0.0433,0.118,0.235,173.763,3
0LyNNcmxLFFHLRk3gBOCa2,2SZ1e7QHN5jon9tpSpQl44,Make It Good - Remastered,Duke Pearson,396573,7,"hard bop,jazz piano,soul jazz",0.627,0.481,0,-10.801,1,0.0353,0.387,0.157,0.0708,0.68,90.369,4
73lOUGQ1yBfNMvT7TWaGJF,3NUsiT2JSyaWAnWaXxDzhQ,Devilette,Dexter Gordon,425480,21,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.511,0.423,2,-11.508,0,0.0406,0.634,0.000201,0.11,0.413,76.597,4
317ci7w4lBjNr5FhJacu1j,0fTHKjepK5HWOrb2rkS5Em,Full Moon And Empty Arms - Remastered 2006/Rudy Van Gelder Edition,Freddie Hubbard,325573,8,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.442,0.506,10,-8.783,1,0.104,0.82,0.0204,0.368,0.677,198.031,4
1aKjcjqlplWUbCLY6aR1DO,6ykfXAed2KOLOMI3R0TZdz,Arabia - 2005 Remaster,Art Blakey & The Jazz Messengers,550453,16,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.49,0.645,9,-8.938,0,0.0547,0.358,0.00000152,0.235,0.67,112.617,4
00LTkyO7oR17To22oaKHhs,38C3okxv3fyyOIQUVPCdGX,Mr. Kenyatta - Remastered,Lee Morgan,523706,22,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.604,0.663,5,-9.555,0,0.0354,0.764,0.0043,0.117,0.76,103.314,4
0nLxhDPaVqUMe09Ut3WqWJ,6Y6kAZs0W9NNsxNbpImPvq,Ritha - Remastered,Larry Young,407240,5,"avant-garde jazz,free jazz,hard bop,jazz funk,jazz organ,soul jazz",0.434,0.241,7,-16.656,1,0.0637,0.867,0.46,0.0902,0.446,172.028,4
29SHmbd576uwpUeSpf8iwX,6dAtGAnHCQ1ujMUZ9Ep82k,Corcovado,Grant Green,359733,11,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.564,0.239,9,-18.585,0,0.133,0.92,0.858,0.113,0.636,77.346,4
22snCG2vpXxEj1U2DFXIjL,5cbutZUQE7SUCA6MsEMbBv,Venus Di Mildew,Hank Mobley,433133,7,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.557,0.343,2,-16.546,0,0.0572,0.633,0.00112,0.116,0.519,132.397,4
0Z1nGiBTppcyooLovSqQDM,38C3okxv3fyyOIQUVPCdGX,Edda - Rudy Van Gelder Edition/Remastered,Lee Morgan,443880,6,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.443,0.596,0,-8.002,1,0.0536,0.877,0.761,0.112,0.641,197.551,3
0n9erzWzO7pDEQTb7RXRst,3BG0nwVh3Gc7cuT4XdsLtt,Black - Rudy Van Gelder Edition/2003 Digital Remaster/24 Bit Mastering,Joe Henderson,411866,12,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz,stride",0.483,0.59,5,-11.256,0,0.0358,0.756,0.00136,0.329,0.62,137.633,3
34SdRJ9MUeVZiJ4MJpcMa2,1lB7KbOr9xdPK1CuasxmeA,Wrong Handle - Remastered 2004,Jackie McLean,455280,5,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.39,0.24,7,-11.046,1,0.0333,0.966,0.534,0.0854,0.125,144.183,3
18BzUmGFTswEsOdz0Iainp,5ZATfKurLqflrBhv2FLht5,Kindred Spirits - Remastered,Horace Silver,355920,4,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.465,0.394,2,-11.015,1,0.0354,0.911,0.549,0.0989,0.228,116.46,4
3zfWsUmGNch3x5tAthqMYL,4ORSNkNYSzva169PBZCzvy,Fish 'N Rice - 2004 Remastered,Andrew Hill,451906,10,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,free improvisation,free jazz,japanese jazz,jazz,jazz funk,jazz piano",0.616,0.575,0,-8.945,0,0.0734,0.746,0.242,0.14,0.55,120.869,4
1W27e7XOK362iNQNjRArQT,5cbutZUQE7SUCA6MsEMbBv,Carolyn - Remastered 2000 / Rudy Van Gelder Edition,Hank Mobley,330653,32,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.569,0.123,5,-13.737,0,0.0408,0.972,0.772,0.165,0.257,115.738,4
5fJUo8tWX5E0KohwloyEHM,38C3okxv3fyyOIQUVPCdGX,Speedball,Lee Morgan,330560,0,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.584,0.631,1,-10.601,1,0.0344,0.512,0.0225,0.13,0.866,99.291,4
6fjICEB1QfyFWQqggsj9pP,1lB7KbOr9xdPK1CuasxmeA,Blue Fable - Remastered,Jackie McLean,357173,5,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.473,0.566,11,-7.336,0,0.035,0.767,0.0141,0.28,0.494,151.271,4
2MWx0tcTHFOZwIy9DIZjeK,1MJpO71ShS9nmFAbT6KM2n,Frank's Tune - Remastered,Jack Wilson,484773,5,hard bop,0.407,0.606,3,-10.279,1,0.0373,0.693,0.0308,0.17,0.515,92.591,4
3KTmiU5esyGM98O6Q04KoK,"57uB1nsVzhNMAj2xZBG0BW,7Dr3LxOj46fzx99Irhfv7L",A Shade Of Brown,"Curtis Amy,Dupree Bolton",366311,3,deep free jazz,0.499,0.275,5,-19.535,0,0.0546,0.301,0.0372,0.304,0.573,104.613,4
7d1hivWBpbrh8BPoyFurAf,1jcPgyzUoFrMSI5jloL3LD,"One Second, Please - Instrumental",Harold Land,349493,0,"bebop,contemporary post-bop,hard bop,jazz saxophone",0.552,0.346,2,-17.787,0,0.0745,0.337,0.106,0.0566,0.746,114.122,4
3nOzqaBwgKfg9yGFOfK7sW,30qUidwruetKxLsl4SqOqW,Sonar - Instrumental,The Curtis Counce Group,444760,1,,0.523,0.25,5,-18.056,0,0.093,0.54,0.234,0.0994,0.639,171.988,4
5T3rjjD6WyN5jbVBDJSn51,0jiF8voCldfvNjfCEr6JDF,I Am In Love,Shelly Manne and His Men,740066,2,cool jazz,0.563,0.292,2,-17.97,1,0.05,0.544,0.0948,0.674,0.534,120.024,4
26Fj5HMxwltOGR8wRFBtOB,"3z4qqrJqPWfTl9CSUNxb93,1WsMRWV5KEC2AxpYkeb2Cf,3H6A2KqJF5TLVBKnYwIa73,6M7ScGp8p2GspFJaIMh1Yo","Willow, Weep for Me","Howard McGhee,Phineas Newborn Jr.,Leroy Vinnegar,Shelly Manne",260946,0,"bebop,hard bop,jazz trumpet,stride,jazz piano,jazz double bass,cool jazz,jazz drums",0.571,0.173,7,-17.474,1,0.0362,0.855,0.0441,0.0792,0.39,79.538,4
6YMEhd2MK4HidAYxOQz41T,"1tGINpEJVUsQXssRC28ugo,1WsMRWV5KEC2AxpYkeb2Cf,0M1UOBJZ9tcKJbrbnVlHZG",Reflection,"Roy Haynes,Phineas Newborn Jr.,Paul Chambers",261640,0,"avant-garde jazz,bebop,contemporary post-bop,hard bop,jazz,jazz drums,jazz piano,stride,jazz double bass",0.613,0.433,0,-11.795,0,0.0353,0.852,0.0266,0.105,0.708,90.62,4
7eFcvEWpj0FDEWBiFBGIsM,"1WsMRWV5KEC2AxpYkeb2Cf,5eDWSxLTRmvRL7BHUmrXjB,1ZjZvlER3hDUB5Kyo75i3U,1P4DyiAVJzyW91tPv1Foas",Sugar Ray,"Phineas Newborn Jr.,Calvin Newborn,George Joyner,Denzil Best",268773,2,"bebop,hard bop,jazz piano,stride",0.655,0.29,3,-13.298,1,0.0364,0.937,0.813,0.103,0.535,131.526,4
2zo3wkqiCkOtkL4C2FeRfa,6dAtGAnHCQ1ujMUZ9Ep82k,Tracin' Tracy - 2005 Remaster,Grant Green,339280,11,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.727,0.457,10,-11.502,0,0.0414,0.924,0.0919,0.139,0.504,116.035,4
07jGTyg3VryMpquHipfKyZ,5cbutZUQE7SUCA6MsEMbBv,The Best Things In Life Are Free - Remastered 2005,Hank Mobley,319320,25,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.482,0.37,3,-11.788,1,0.07,0.686,0.00000103,0.296,0.564,175.807,4
1hjDIGLRqxjAGxWxWai1Un,0fTHKjepK5HWOrb2rkS5Em,Karioka,Freddie Hubbard,375693,8,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.497,0.607,11,-13.036,1,0.0912,0.662,0.107,0.358,0.669,124.746,4
2LijflvQkR33bshus1jrOE,6ykfXAed2KOLOMI3R0TZdz,Moon River - Remastered,Art Blakey & The Jazz Messengers,311146,14,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.473,0.671,5,-9.665,1,0.0453,0.64,0.00146,0.0589,0.684,133.479,4
4Vyq3McGW0wr0sGLHYXys7,2ZvrvbQNrHKwjT7qfGFFUW,Driftin' - Remastered,Herbie Hancock,417693,32,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.57,0.405,5,-9.523,0,0.0376,0.703,0.00000754,0.0762,0.576,116.783,4
7cwKGMvGxFQrilZkvlTKCK,3NUsiT2JSyaWAnWaXxDzhQ,The Backbone - Remastered,Dexter Gordon,408466,11,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.48,0.448,0,-9.801,1,0.0529,0.523,0.000018,0.109,0.643,171.83,4
079GAn5Az1nNiHMbgijeKQ,1Sc9ykJB728MAZab1Ocwy8,Voodoo - 2008 Remastered,Sonny Clark,459533,7,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.581,0.426,2,-9.071,0,0.0342,0.608,0.00126,0.102,0.403,112.709,4
1jUIe3lapgVOVXJpZWrEPn,2dRsXWVnkku2cMDtV1h6NP,My Girl Is Just Enough Woman For Me,Stanley Turrentine,405333,5,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.465,0.305,2,-13.833,0,0.0557,0.795,0.000246,0.123,0.73,177.657,4
2tynpbqLrGAJfROkalzYKl,1rItXCYDwGC1ScW5BVVtBy,Speakin' My Piece - Remastered,Horace Parlan Quintet,364680,9,,0.595,0.434,2,-10.937,0,0.0513,0.752,0.0396,0.386,0.42,82.237,4
2Vy707iKjRQ1ayxu83O4P9,063xkuRULzZu8fcoPR2rKR,Politely,Lou Donaldson,350400,3,"bebop,hard bop,jazz,jazz funk,jazz saxophone,soul jazz",0.646,0.311,0,-11.025,0,0.035,0.837,0.0104,0.523,0.427,118.741,4
6yZGbt3gGQoJWBJWDYgxSI,3ZUZYvTkSr7kJQyAXVpqaL,Funky Mama,Donald Byrd,658386,7,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.495,0.349,10,-8.229,1,0.0373,0.883,0.314,0.105,0.157,70.512,4
09u5N3yjUz6TioVVrVu9aD,6rV38tEHK0wKyw1A4iLXyY,Six Steps,Jimmy Heath & Brass,293360,5,,0.5,0.176,1,-16.959,1,0.036,0.513,0.00000367,0.145,0.591,95.778,4
35LdS4acjdxB3bl9GTKA2F,7wBmz5nj8jTmGvQXQC2EqT,It's All Right with Me,Art Farmer & Benny Golson,238293,1,,0.371,0.452,2,-13.171,0,0.0498,0.829,0.000064,0.104,0.658,82.391,4
5wi4EOj2GBB5fS0bcUP92T,78NDaMzmcDKjt7mkXs7AuG,A Bit Of Heaven,Benny Golson,261866,0,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.397,0.35,7,-13.065,1,0.0329,0.839,0.0424,0.101,0.636,164.785,4
3kiGImlFpurJnOLntdyILe,2Ma7hbsouPDXerzHHcfnVK,Judyful,Curtis Fuller,541053,0,"bebop,hard bop,jazz,jazz brass,jazz trombone",0.578,0.179,8,-16.432,0,0.0336,0.84,0.0487,0.114,0.353,130.588,4
0H6KkpRVlnkWhUDovPoPr3,6dUZplQfg5blo0h9HiJ94d,E.f.f.p.h.,Tommy Flanagan,326040,2,"bebop,hard bop,jazz,jazz piano,stride",0.617,0.492,0,-10.983,1,0.0554,0.737,0.882,0.0951,0.685,91.097,4
0OeuAmskVe6Te9J7KkLsBs,2hGh5VOeeqimQFxqXvfCUf,I Want To Talk About You,John Coltrane,650133,31,"bebop,free jazz,jazz,jazz saxophone",0.515,0.224,3,-9.928,1,0.0385,0.967,0.893,0.0898,0.169,67.269,4
0JqcQVl5lMlMC7gc14Vq7p,"0kbYTNQb4Pb1rPbbaF0pT4,2hGh5VOeeqimQFxqXvfCUf,5ncBRFyyylFng7kQJaRXN0,0M1UOBJZ9tcKJbrbnVlHZG,7KLg0R9RSUabK2CG2MTbBJ","Teo (feat. John Coltrane, Wynton Kelly, Paul Chambers & Jimmy Cobb)","Miles Davis,John Coltrane,Wynton Kelly,Paul Chambers,Jimmy Cobb",572600,22,"cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,uk contemporary jazz,bebop,free jazz,jazz saxophone,japanese jazz,jazz piano,stride,jazz double bass,jazz drums",0.487,0.397,0,-9.621,0,0.0374,0.654,0.112,0.0986,0.477,150.869,3
2ZgyEd5d2FrX1rKI5BQRYm,49XXRf3IT5eeUgAbYeBOmr,On Green Dolphin Street,Wynton Kelly Trio,281666,5,jazz trio,0.591,0.283,0,-16.578,0,0.0393,0.901,0.925,0.09,0.59,105.909,4
32O14dQNzS1xRt56ixHwKQ,1VEzN9lxvG6KPR3QQGsebR,Asiatic Raes - Remastered,Sonny Rollins,357000,14,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz fusion,jazz saxophone",0.5,0.758,0,-7.63,1,0.0516,0.372,0.000313,0.26,0.726,105.41,4
5O41cXKAkvg7DATtzapzFK,"2fMvylhnE23sAlyePKK8er,1VEzN9lxvG6KPR3QQGsebR",La Villa,"Kenny Dorham,Sonny Rollins",421800,1,"bebop,big band,free jazz,hard bop,jazz,jazz trumpet,stride,contemporary post-bop,jazz fusion,jazz saxophone",0.379,0.548,0,-13.777,0,0.0468,0.583,0.0222,0.14,0.801,79.736,4
07FMdaCqltRQKG076uFHTI,3d1zE2R2ce1IGKNZdbnPwQ,Reunion,Benny Golson Sextet,437466,0,,0.429,0.463,7,-15.938,1,0.0365,0.897,0.487,0.115,0.645,117.599,4
2gtoKENp73kOebouxIjLCU,7wBmz5nj8jTmGvQXQC2EqT,Serenata,Art Farmer & Benny Golson,214506,3,,0.414,0.497,8,-11.049,1,0.0362,0.776,0.0156,0.161,0.747,143.596,4
5eFFsShr8vchESCk8HGxvn,4L9xEztn5PKQIO5WnI5W3u,"Goodbye, Old Girl",Art Farmer,274333,46,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride",0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,4
3VBekl8sktFYjQSTNVibTF,"6mTBALrts8aIytpwqs0bLM,5EwMPIB049C7NXsU4yG2xu,7kKzdUg9jSef90hv4xmhmg,6dUZplQfg5blo0h9HiJ94d",Short Bridge,"J.R. Monterose,Jimmy Garrison,Pete LaRoca,Tommy Flanagan",396706,0,"jazz saxophone,contrabass,jazz double bass,bebop,hard bop,jazz,jazz piano,stride",0.556,0.423,3,-13.264,0,0.0452,0.843,0.00122,0.119,0.586,83.346,4
1wgXulSXfWV1WUeVApGpOk,3ZUZYvTkSr7kJQyAXVpqaL,Shangri-la - 2006 Digital Remaster,Donald Byrd,394480,9,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.409,0.594,9,-8.267,0,0.0583,0.739,0.298,0.081,0.467,187.676,4
3TNInHVqONbS4glyEku2Lp,0fTHKjepK5HWOrb2rkS5Em,For Spee's Sake - Remastered 1999/Rudy Van Gelder Edition,Freddie Hubbard,518320,7,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.572,0.679,11,-8.39,1,0.0544,0.686,0.00559,0.3,0.57,111.747,4
4hKk4FVmLvgwNapTBxc9ao,0ZqhrTXYPA9DZR527ZnFdO,Dance Cadaverous - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,405920,26,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.333,0.397,7,-10.278,1,0.0276,0.751,0.0283,0.138,0.229,89.263,4
60HyLH6b6ClXi7jnT4XTZq,6ykfXAed2KOLOMI3R0TZdz,Free For All - 2004 Remaster/Rudy Van Gelder Edition,Art Blakey & The Jazz Messengers,669266,22,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.334,0.806,1,-8.993,1,0.132,0.258,0,0.112,0.395,127.759,1
1D8x6XmpSuobQopGIXRo8u,2ZvrvbQNrHKwjT7qfGFFUW,Little One - Remastered,Herbie Hancock,527266,26,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.433,0.302,10,-12.214,0,0.035,0.89,0.00397,0.331,0.124,121.41,3
32AOu87ElnJJbRe3mCfp7T,5HWSWx1uHCqorf70HByfjW,Lazy Afternoon - Remastered 2004,Pete La Roca,332133,41,"free jazz,hard bop,jazz drums",0.265,0.138,5,-15.507,0,0.036,0.93,0.0932,0.0973,0.162,57.782,4
5emSmuv3DgkvEdaVigH47B,3BG0nwVh3Gc7cuT4XdsLtt,Brown's Town - Remastered 2003 / Rudy Van Gelder Edition,Joe Henderson,383493,10,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz,stride",0.46,0.447,11,-14.073,1,0.0482,0.834,0.0523,0.0788,0.361,103.987,3
1ADTYYfAKXE0TKTh0w5gXS,2fMvylhnE23sAlyePKK8er,Night Watch - Remastered 2014,Kenny Dorham,344413,0,"bebop,big band,free jazz,hard bop,jazz,jazz trumpet,stride",0.491,0.489,5,-12.782,0,0.0445,0.692,0.0269,0.122,0.556,137.232,4
3vK6iRRPjhEHMrkq6oWCS7,1lB7KbOr9xdPK1CuasxmeA,The Three Minors - Remastered,Jackie McLean,363733,5,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.449,0.629,8,-9.165,1,0.0566,0.357,0.0007,0.128,0.552,88.929,4
5jjLX4UZjk3K6x51BfWv1w,0oJCbLnXR9ZfTkwxO9tVNn,Down Through The Years,Clifford Jordan,286720,0,"bebop,hard bop",0.535,0.133,0,-15.304,1,0.0352,0.936,0.89,0.196,0.347,110.72,4
12nW40uebOSpbGzLNEW8UJ,3hZ5sdhYTvgrmXIwtVwqmS,Fatback,J.J. Johnson,395426,3,"bebop,hard bop,jazz,jazz brass,jazz trombone",0.548,0.29,5,-14.333,0,0.0476,0.388,0.0000141,0.506,0.51,113.044,4
